shot_num,distance_to_goal,play_pattern,duration,shot_speed,angle_to_goal,players_between_goal,players_within_1,players_within_5,players_within_10,opponents_within_5,teammates_within_5,shot_taker_type,shot_technique,shot_body_part,goalkeeper_in_the_way,one_on_one,pass_length,pass_angle,pass_speed,goal
161,11.088733020503291,Open Play,0.8977,12.352381664813736,1.0636978224025597,1,0,1,3,1,0,forward,Normal,Right Foot,1,0,19.210674,1.3397057,28.016150089296023,0
162,31.140006422606923,Free Kick,0.3527,88.29034993650956,0.4016581678062861,4,0,1,6,0,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
163,28.52718002186687,Open Play,0.5002,57.031547424763836,0.43380572433369674,3,0,2,7,2,0,midfield,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
164,10.49380769787593,Open Play,0.113,92.86555484845955,0.24497866312686414,4,0,4,11,4,0,defender,Half Volley,Left Foot,1,0,38.467648,1.806948,24.123697946448534,0
165,12.382245353731289,Open Play,0.0812,152.49070632674002,1.1576674945164949,2,0,1,3,1,0,forward,Normal,Right Foot,1,0,22.092533,0.45959905,14.744082137674743,0
166,7.1175838597096925,Open Play,0.472198,15.073303698257282,0.564904402030777,1,0,2,6,2,0,forward,Volley,Left Foot,1,0,17.602556,1.5878401,13.870088166663908,1
167,18.24335495461293,Open Play,0.535,34.09972888712697,0.9188288163467658,1,0,1,2,1,0,defender,Normal,Right Foot,1,0,29.794127,1.0816287,13.354606426732103,0
168,25.785654926722337,Open Play,1.499057,17.20125047061075,0.7754482430046432,3,0,0,6,0,0,midfield,Normal,Right Foot,1,0,8.9810915,2.8128,7.970347562308106,0
169,14.458561477546787,Open Play,0.708999,20.39292224325674,0.28473043852271235,2,0,2,8,2,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
170,16.78689965419464,Open Play,0.6107,27.487964064507352,0.024686342055599317,1,0,4,4,3,1,midfield,Normal,Left Foot,1,0,37.32894,0.844154,14.878016418595504,0
171,35.721282171837004,Open Play,1.2435,28.726403033242462,0.2456809102024374,2,0,1,3,1,0,defender,Normal,Left Foot,1,0,18.288794,1.6693769,15.052505665388422,0
172,13.700000000000003,Open Play,0.500265,27.38548569258294,0.28407437825928533,1,0,1,3,1,0,forward,Normal,Left Foot,1,0,27.309523,1.7214969,16.760477567740853,0
173,14.44506836259351,Open Play,0.0671,215.2767267152535,0.9399987088286491,2,0,2,6,2,0,midfield,Normal,Right Foot,1,0,14.5,1.5707964,15.170537769407824,0
174,23.945354455509733,Open Play,0.880159,27.205714485121135,0.40489178628508343,5,0,1,3,1,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
175,15.597756248896829,Open Play,0.684,22.803737205989513,0.03288287980551199,1,0,3,8,3,0,forward,Normal,Left Foot,1,1,12.5016,1.5547976,16.39769136622915,1
176,8.94035793466906,Open Play,0.134,66.71908906469447,0.17863100651394886,1,0,2,5,2,0,midfield,Volley,Left Foot,1,0,43.409332,1.550062,27.207352425068493,0
177,8.421995013059558,Open Play,0.0096,877.291147193704,0.2676163047847621,3,0,5,9,3,2,defender,Normal,Head,1,0,35.18636,1.7191242,28.46792960679514,0
178,16.497575579460158,Open Play,0.082,201.18994609097751,0.4860319293400961,2,0,4,6,3,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,1
179,13.138112497615472,Open Play,0.2708,48.515925028122126,0.22512567616292373,4,0,1,6,1,0,midfield,Normal,Right Foot,1,0,17.409193,2.3968225,18.242893192736574,1
180,22.687661845152753,Open Play,0.943278,24.051935744449413,1.0625813360782357,1,0,0,2,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
181,14.8492424049175,Open Play,0.3755,39.545252742789614,1.4589653972397774,1,0,2,3,2,0,midfield,Normal,Right Foot,1,1,15.3222065,0.17051344,7.7061842314926405,0
182,27.79154547699714,Open Play,1.427977,19.46218004701556,0.8889525106179924,1,0,2,3,2,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
183,21.91643219139466,Open Play,1.032899,21.218369067444794,0.49595575468416087,3,0,1,3,1,0,forward,Normal,Left Foot,1,0,13.3544,2.2607408,10.748008067575162,1
184,15.456390264224053,Open Play,0.6732,22.95958149765902,0.480595138807211,1,0,2,5,2,0,forward,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
185,12.671621837791715,Open Play,1.368958,9.256399274332534,0.6652073327646336,1,0,2,4,2,0,defender,Normal,Head,1,0,38.310963,0.887087,24.35689776081734,0
186,11.36353818139403,Open Play,0.1631,69.67221447819762,0.24289533280760459,3,0,3,7,3,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
187,21.716583525039102,Open Play,0.3742,58.03469675317772,0.41617199793022386,2,0,2,5,2,0,midfield,Normal,Right Foot,1,0,6.47611,1.3370532,7.13048919817146,0
188,9.004998611882177,Open Play,0.028,321.6070932815063,0.701259922866277,2,1,3,9,3,0,defender,Normal,Head,1,0,32.584965,1.703145,24.328031848966678,0
189,7.462573282722252,Open Play,0.910093,8.199791980294599,0.9037239459029816,3,2,5,9,3,2,midfield,Normal,Head,1,0,35.236343,1.5253731,20.922952837047912,0
190,22.629184695874482,Open Play,1.029401,21.98286643968141,0.6575282448374485,2,0,1,6,1,0,midfield,Normal,Right Foot,1,0,22.445044,0.8800512,16.15599847142212,0
191,26.851629373280122,Open Play,0.1313,204.50593582086918,0.4349301917454936,2,0,3,5,3,0,midfield,Normal,Left Foot,1,0,42.405777,1.5542884,21.52577558792127,0
192,38.27531841800928,Open Play,1.916706,19.969321543319257,0.6632029927060933,2,0,0,1,0,0,defender,Normal,Right Foot,1,0,18.788294,2.70175,10.33767156676213,0
193,21.93171219946131,Open Play,0.169021,129.75732127641717,0.870903457075653,0,0,1,3,1,0,midfield,Lob,Right Foot,0,1,55.081757,0.054491457,14.441234706014798,0
194,10.63014581273465,Open Play,0.148,71.8253095455044,0.9420000403794636,0,0,3,3,3,0,forward,Normal,Right Foot,0,1,34.0,0.48995733,18.386329223447976,0
195,15.033296378372908,Open Play,0.882167,17.04132707114742,0.19739555984988075,2,0,4,8,2,2,midfield,Normal,Head,1,0,30.0,0.9272952,20.86666202963066,0
196,12.206555615733702,Open Play,1.384269,8.818051705075893,0.2914567944778671,1,0,2,4,2,0,forward,Normal,Head,1,0,33.734257,1.7798193,17.963818939701795,0
197,15.132745950421556,Open Play,0.2391,63.29044730414704,0.3805063771123649,4,0,2,7,2,0,forward,Normal,Left Foot,1,0,6.708204,2.0344439,7.109914077900762,0
198,34.92849839314596,Open Play,1.260619,27.707418651587798,0.3392926144540447,2,0,1,4,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
199,23.323807579381203,Open Play,0.939804,24.817736016638793,0.6747409422235526,0,0,1,4,1,0,midfield,Normal,Right Foot,0,0,-1.0,-1.0,-1.0,1
200,18.35755975068582,Open Play,0.77628,23.648116337772223,0.6823165548747481,1,0,2,4,2,0,midfield,Normal,Right Foot,1,0,41.04875,0.04874185,12.931999087501602,0
201,23.08679276123039,Open Play,1.435466,16.083134509093487,0.2551823906208184,2,0,2,5,2,0,midfield,Normal,Head,1,0,14.764823,1.076855,15.425078103370051,0
202,12.206555615733702,Open Play,0.735672,16.592388477111676,0.8329812666744317,3,0,2,8,2,0,defender,Normal,Head,1,0,34.785053,1.8925469,22.372687330751333,0
203,16.76305461424021,Open Play,0.788866,21.249559005255914,0.06241880999595735,1,0,1,3,1,0,midfield,Normal,Right Foot,1,0,20.880613,1.8622531,9.89231199370715,0
204,29.832867780352597,Open Play,0.252,118.38439595378014,0.10308160852270024,1,0,3,5,3,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
205,11.045361017187261,Open Play,0.551788,20.017399829621635,0.4266274931268761,1,0,1,4,1,0,midfield,Normal,Left Foot,1,0,11.401754,1.8370484,8.430755879171384,1
206,35.510561809129406,Open Play,3.156073,11.251502043561542,0.27829965900511133,3,0,0,4,0,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
207,19.697715603592208,Open Play,0.762554,25.831240284087695,0.5880026035475675,1,0,2,7,1,1,midfield,Normal,Right Foot,1,0,8.0,1.5707964,6.820700827009975,0
208,13.601470508735444,Open Play,0.1802,75.47985853904243,0.7188299996216245,1,0,1,5,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
209,19.4164878389476,Open Play,0.3434,56.54189819146069,0.7531512809621944,1,0,1,2,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
210,7.0710678118654755,Open Play,0.7652,9.240809999824197,0.40489178628508343,1,0,1,2,1,0,midfield,Volley,Right Foot,0,0,13.038404,1.6475682,16.379905540710173,0
211,16.1245154965971,Open Play,0.796641,20.240629714761226,0.12435499454676144,1,0,0,1,0,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
212,31.064449134018133,Open Play,1.584452,19.6058000709508,0.6794138054078485,1,0,1,2,1,0,midfield,Normal,Right Foot,1,0,35.805027,0.6267429,16.044762895707244,1
213,21.095023109728988,Open Play,1.549654,13.612731041722208,0.09495170634275632,3,0,1,3,1,0,midfield,Normal,Right Foot,1,0,20.615528,0.88847977,8.123161599328691,1
214,15.811388300841896,Open Play,0.230673,68.5445990681263,0.06656816377582381,1,0,3,5,2,1,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
215,14.317821063276353,Open Play,0.6402,22.36460647184685,0.982793723247329,2,0,0,4,0,0,midfield,Normal,Right Foot,0,0,52.46904,0.13381098,12.364566628815746,0
216,10.770329614269007,Open Play,1.375178,7.831953110265731,0.982793723247329,1,0,1,2,1,0,midfield,Normal,Right Foot,1,0,16.27882,1.7561443,22.96997403146565,0
217,10.816653826391969,Open Play,0.0572,189.10233962223722,0.83798122500839,3,0,5,7,4,1,midfield,Normal,Head,1,0,36.67424,1.7628443,26.787116822572855,0
218,10.198039027185569,Open Play,0.1023,99.68757602331934,0.5404195002705842,3,0,4,13,3,1,defender,Normal,Head,1,0,-1.0,-1.0,-1.0,0
219,40.024992192379,Open Play,1.72157,23.24912271495147,0.12750955821523827,2,0,1,4,1,0,defender,Normal,Right Foot,1,0,7.2111025,2.158799,13.326746536551429,0
220,24.0,Open Play,1.674274,14.33457128283662,0.16514867741462683,1,0,0,4,0,0,midfield,Normal,Right Foot,1,0,9.055386,0.11065722,13.793427476218458,0
221,9.486832980505138,Open Play,2.933561,3.2338966125146666,0.6610431688506869,1,0,1,2,1,0,forward,Volley,Right Foot,1,0,18.867962,1.012197,19.161127515094147,0
222,25.632011235952593,Open Play,1.447765,17.704538537644297,0.20539538918976738,2,0,3,8,2,1,forward,Normal,Right Foot,1,0,13.0,1.9655875,16.18159231847365,0
223,9.486832980505138,Open Play,0.2708,35.03261809640007,0.11065722117389565,1,0,1,5,1,0,forward,Normal,Right Foot,1,1,14.422205,0.98279375,9.025159638207732,0
224,15.811388300841896,Open Play,1.492812,10.59168086861701,0.7853981633974483,1,0,1,1,1,0,midfield,Normal,Right Foot,0,0,-1.0,-1.0,-1.0,0
225,4.47213595499958,Open Play,0.839125,5.329522961417643,0.982793723247329,1,0,3,5,3,0,forward,Normal,Head,1,1,23.259407,1.1263771,17.189996954518524,1
226,9.219544457292887,Open Play,0.897475,10.272759082194922,0.960070362405688,1,0,1,4,0,1,midfield,Normal,Right Foot,0,0,8.944272,1.1071488,8.151163683586221,1
227,13.871553626036276,Open Play,0.680257,20.391636728525064,0.08506553996864495,7,0,5,11,3,2,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
228,9.167878707749141,Open Play,0.2531,36.22235759679629,0.012194517448251984,1,1,4,8,3,1,midfield,Normal,Head,1,0,29.264313,1.3573164,20.7049050074506,0
229,9.042676594902636,Open Play,1.1321,7.987524595797752,0.22164956297867797,1,0,3,5,2,1,forward,Normal,Left Foot,1,0,26.68951,1.2976433,31.592697737156797,0
230,22.7437903613272,Open Play,0.7432,30.602516632571582,0.5654838881548246,1,0,2,8,1,1,forward,Normal,Left Foot,1,0,23.060139,0.7025116,35.27093724076576,0
231,22.95844071360248,Open Play,0.2578,89.05523938557984,0.7606682236612732,2,0,1,2,1,0,midfield,Normal,Left Foot,1,0,27.626799,0.5739473,15.182896561872738,0
232,30.735809733924373,Open Play,2.1578,14.244049371547119,0.23923159996366056,4,0,1,3,1,0,defender,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
233,28.558011135231393,Open Play,0.088667,322.08162151907015,0.03519672638649837,2,0,2,7,2,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
234,7.066116330771804,Open Play,0.38707,18.25539651941975,0.6231993299340649,1,1,3,9,2,1,midfield,Normal,Head,1,0,32.81966,1.6562148,28.54379782822554,0
235,31.132780152116194,Open Play,1.767484,17.61417933747417,0.4026546535518728,1,1,1,6,1,0,defender,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
236,17.296531444194233,Open Play,0.881824,19.614493872013274,0.08168915159247674,1,0,2,4,2,0,midfield,Normal,Left Foot,1,0,12.601587,1.5549246,13.831179016154854,1
237,11.296902230257633,Open Play,0.12,94.14085191881361,0.5024973098693633,2,0,2,5,2,0,forward,Normal,Left Foot,1,0,20.373022,1.2769889,21.445285659284426,0
238,9.903534722511958,Open Play,0.4071,24.327031988484297,0.37089128881266187,1,0,2,6,2,0,defender,Normal,Left Foot,1,1,17.930141,1.2472821,7.875842141429945,0
239,9.682974749528164,Open Play,1.245653,7.7734126193475745,1.0934509444212248,2,0,4,7,3,1,midfield,Normal,Head,1,0,43.558006,1.7159401,20.434418887507068,0
240,23.101947969814145,Open Play,1.1007,20.98841461780153,0.5043104075275491,2,0,2,5,2,0,forward,Normal,Right Foot,1,0,20.634922,0.58531445,15.41108725383753,0
241,30.941396219304657,Free Kick,1.361901,22.719269770199638,0.07751428163079171,3,0,1,8,0,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
242,14.32201103197453,Open Play,0.708774,20.20673872344997,0.7354397676755053,1,0,1,1,1,0,forward,Normal,Left Foot,1,1,33.460724,0.6369262,15.751411403204463,0
243,27.257476038694417,Open Play,0.0977,278.9915664144772,0.014868792643106829,2,0,2,4,2,0,midfield,Normal,Right Foot,1,0,9.228217,2.6197584,4.201137028155996,0
244,23.24220299369232,Open Play,1.6115,14.422713616935974,0.4272999879817855,1,0,2,8,2,0,midfield,Normal,Left Foot,1,0,5.235456,2.0686188,6.11190292444941,0
245,18.681006396872736,Open Play,0.0514,363.44370421931393,0.8837638850298173,1,0,1,4,1,0,midfield,Normal,Left Foot,1,0,16.896152,0.28805545,10.404676032018273,0
246,29.343653487594217,Open Play,1.402876,20.91678344172558,0.23204486537958205,3,0,1,3,1,0,forward,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
247,30.305940011819462,Open Play,0.4292,70.6102982568021,0.6570055057318998,2,0,1,4,1,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
248,21.799999999999997,Open Play,0.691191,31.53976252584307,0.8691711071412149,1,0,2,5,2,0,midfield,Normal,Right Foot,1,0,15.033297,0.066568166,12.01318233847923,0
249,25.339692184397187,Open Play,0.0477,531.2304441173414,0.7100692725691083,2,1,1,5,1,0,midfield,Normal,Right Foot,1,0,9.651943,3.0378003,7.626286674550252,0
250,11.428473213863695,Open Play,1.024873,11.15111161467196,1.1191601521246515,2,1,3,6,2,1,midfield,Volley,Right Foot,1,0,30.153772,1.794861,27.01708858223206,0
251,19.475625792256327,Open Play,0.173165,112.4686038879469,0.7341609959940297,1,0,4,6,3,1,forward,Normal,Left Foot,1,0,20.223253,0.7853982,13.249499254711278,0
252,45.156284169537244,Open Play,1.834734,24.611896966828567,0.32102748872366654,1,0,1,1,1,0,defender,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
253,15.310127367203707,Open Play,0.78028,19.621324866975584,0.33109607670413205,1,0,1,5,1,0,forward,Normal,Right Foot,1,0,34.00735,0.07947824,11.533839292471866,1
254,38.46881854177485,Open Play,1.843535,20.86687724495323,0.16261382859794848,6,0,1,2,0,1,defender,Normal,Left Foot,1,0,8.232861,2.2702003,5.350878061290202,0
255,21.319005605327845,Open Play,1.044365,20.41336659628372,0.05309016095895568,2,0,2,5,2,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
256,13.788763541376728,Open Play,1.607337,8.57863879284601,0.5389020507524522,5,0,1,9,1,0,defender,Half Volley,Right Foot,0,0,-1.0,-1.0,-1.0,0
257,18.940432941197514,Open Play,0.751219,25.212931170800413,0.9311462901058858,2,0,3,5,3,0,midfield,Normal,Right Foot,1,0,9.241753,0.22923194,12.472556916096961,0
258,16.900295855398515,Open Play,1.644645,10.27595368933631,0.22679884805388573,1,1,4,9,3,1,forward,Volley,Left Foot,1,0,10.742439,1.0655061,15.05876238014129,0
259,13.067899601695757,Open Play,0.376775,34.68356340440782,0.6685618241629905,3,0,1,6,1,0,midfield,Normal,Right Foot,1,0,14.446107,2.243375,11.901887795470019,0
260,17.08566650733884,Open Play,0.4656,36.696019130882384,0.4576596566168928,1,0,1,4,1,0,forward,Normal,Left Foot,1,0,17.535393,1.0841936,14.342483456790495,0
261,10.283968105745954,Open Play,0.4073,25.24912375582115,1.4010180528265577,1,0,3,11,3,0,defender,Normal,Right Foot,1,1,31.458704,0.23418494,17.728796329849636,0
262,11.747765745025735,Open Play,0.0982,119.63101573345962,1.168475228934456,2,0,3,11,3,0,midfield,Overhead Kick,Right Foot,1,0,-1.0,-1.0,-1.0,0
263,28.639832401744254,Free Kick,0.3035,94.36518089536823,0.03544614025871473,7,0,1,6,0,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
264,25.500196077677522,Open Play,1.023512,24.914408504910078,0.24597966379352995,2,0,2,4,2,0,forward,Normal,Left Foot,1,0,9.774457,0.8433044,10.069316295717417,0
265,25.364739304790813,Open Play,1.156751,21.927570674061066,0.7979919559864963,1,0,1,2,1,0,midfield,Lob,Right Foot,1,0,16.61084,0.03612885,11.340353734431279,1
266,5.860034129593442,Open Play,0.08968,65.34382392499379,0.4795192919925953,1,0,2,6,1,1,midfield,Normal,Left Foot,0,0,-1.0,-1.0,-1.0,0
267,24.239018131929353,Open Play,0.4212,57.54752642908203,0.5412013609400379,5,0,2,6,0,2,midfield,Normal,Right Foot,1,0,1.9416488,2.5393052,2.0225508165570356,0
268,31.182687504447074,Open Play,1.1828,26.363449023036075,0.3158567130163803,3,0,1,1,1,0,midfield,Normal,Right Foot,1,0,15.508062,1.8517532,17.005032429030834,0
269,28.072940708091128,Open Play,1.271772,22.07387857893642,0.6655274437255029,1,0,1,2,1,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
270,22.299103120977755,Open Play,0.887561,25.12402316119991,0.7195907450054883,1,0,2,4,2,0,midfield,Normal,Right Foot,1,0,20.0,1.5707964,16.129032258064516,0
271,6.772001181334804,Open Play,0.53638,12.625379733276418,0.3124915597345193,1,0,3,5,2,1,forward,Normal,Head,1,1,34.655445,0.76499283,24.333272645925373,0
272,12.795311641378644,Open Play,0.5374,23.809660665014224,0.12010873556691282,3,0,1,4,1,0,midfield,Overhead Kick,Right Foot,1,0,-1.0,-1.0,-1.0,0
273,20.09975124224178,Open Play,0.2044,98.33537789746468,0.09966865249116202,1,0,1,3,1,0,midfield,Normal,Left Foot,1,0,14.56022,1.849096,10.70604395482429,0
274,3.8013155617496395,Open Play,0.1046,36.34144896510172,0.798384446317621,2,1,10,12,6,4,defender,Diving Header,Head,1,0,28.231188,1.1705557,30.716122758117947,0
275,28.119210515233178,Open Play,1.0777,26.091872056447226,0.8242801593135484,1,0,2,4,2,0,midfield,Normal,Left Foot,1,0,29.15476,1.1839206,18.519612640717504,0
276,10.79351657246145,Open Play,0.156946,68.77216732163578,0.9199960775579151,1,0,4,10,3,1,midfield,Backheel,Right Foot,1,0,25.70992,1.3352513,24.953819532529245,0
277,11.618089343777664,Open Play,0.698743,16.627128062503186,0.4021140156517629,2,0,1,6,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
278,22.896506283710618,Open Play,0.2154,106.29761505900936,0.26142116885694916,2,0,2,8,2,0,midfield,Normal,Left Foot,1,0,13.601471,2.1995926,23.909166431530398,0
279,22.68237200999931,Open Play,0.1291,175.69614260262827,0.3232498036481421,1,0,2,8,2,0,midfield,Normal,Left Foot,1,0,19.235384,2.6546934,13.53884664257479,0
280,20.28324431643025,Open Play,0.219976,92.20662397911703,0.16173280684039504,5,0,2,8,2,0,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
281,29.989664886423792,Free Kick,1.295732,23.144959672543234,0.16232222931665535,4,0,0,4,0,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
282,26.284025566872362,Open Play,1.829629,14.365767905336199,0.7387489846679892,2,0,2,3,2,0,midfield,Normal,Right Foot,1,0,25.96151,1.2977877,21.32621458008394,0
283,21.05445321066306,Open Play,1.069433,19.68749160598472,0.0390045982048047,2,0,0,3,0,0,midfield,Normal,Left Foot,1,0,34.234486,1.6879051,18.60569866154749,0
284,22.360008944542034,Open Play,0.197608,113.15335889509551,0.32310740566708746,2,0,3,9,2,1,midfield,Normal,Left Foot,1,0,5.3851647,2.7610862,6.241498385644998,0
285,10.17889974407843,Open Play,0.11241,90.55155007631377,1.1496068465283675,1,0,1,6,1,0,forward,Backheel,Right Foot,1,0,24.04163,1.2753555,34.77239016537838,0
286,20.877739341221787,Open Play,1.324119,15.767268154313763,0.2719384216544959,1,0,4,10,4,0,forward,Normal,Right Foot,1,0,11.401754,0.66104317,15.689767787245602,0
287,9.741663102366049,Open Play,0.2485,39.20186359101026,0.887316530878322,1,0,1,5,1,0,forward,Normal,Right Foot,1,0,19.026299,1.5182133,21.707127884130575,0
288,18.325119372053212,Open Play,1.197856,15.298265711448797,0.6447798804747603,1,1,2,4,1,1,midfield,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
289,13.462912017836254,Open Play,1.154064,11.66565460653504,0.8594980503382224,1,0,3,6,3,0,midfield,Normal,Head,1,0,32.38827,1.7257931,27.235342651701387,0
290,19.110729970359586,Open Play,0.8174,23.379899645656455,0.9515928655351685,1,0,1,4,1,0,forward,Normal,Right Foot,1,0,16.27882,0.8288491,8.477589834122847,0
291,7.627581530209948,Open Play,0.1049,72.71288398674879,0.047583103276982966,1,0,4,8,3,1,defender,Normal,Head,1,1,28.635643,0.43240777,16.852425921935446,0
